EFF_DATE,SITE_NO,SITE_TYPE_CODE,FACILITY_TYPE,STATE_CODE,FACILITY_ID,CITY,COUNTRY_CODE,LEGACY_ELEMENT_NUMBER,TAB_NAME,REF_COL_NAME,REMARK_NO,REMARK
2025/03/20,3637.0,A,ATCT,GA,AHN,ATHENS,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,"APCH/DEP SVC AND CLNC DEL PRVDD BY ATLANTA TRACON (A80) ON FREQS 132.475/291.1 0615-2200; APCH/DEP SVC PRVDD BY ATLANTA ARTCC (ZTL) ON FREQS 134.8/379.95, 2200-0615 (FOOTHILLS RCAG)."
2025/03/20,12597.0,A,NON-ATCT,NE,AIA,ALLIANCE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 127.95/338.2 (CRAWFORD RCAG).
2025/03/20,2696.0,A,NON-ATCT,CO,AIB,NUCLA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 127.1(MONTROSE RCAG).
2025/03/20,5090.1,A,ATCT,IN,AID,ANDERSON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY INDIANAPOLIS TRACON ON FREQS 120.65/317.8.
2025/03/20,27010.0,A,NON-ATCT,WI,AIG,ANTIGO,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 124.4/317.7 (MOSINEE RCAG).
2025/03/20,22097.0,A,NON-ATCT,SC,AIK,AIKEN,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY COLUMBIA APCH CTL ON FREQS 124.15/338.2 WHEN AUGUSTA APCH CTL CLSD.
2025/03/20,5838.0,A,NON-ATCT,IA,AIO,ATLANTIC,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 119.6/290.4 (OMAHA RCAG).
2025/03/20,10505.0,A,NON-ATCT,MN,AIT,AITKIN,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 118.05/239.0 (BRAINERD RCAG).
2025/03/20,119.0,A,NON-ATCT,AL,AIV,ALICEVILLE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 127.1/269.4 (COLUMBUS RCAG) WHEN COLUMBUS APCH CTL CLSD.
2025/03/20,4886.0,A,NON-ATCT,IL,AJG,MOUNT CARMEL,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY INDIANAPOLIS ARTCC ON FREQS 128.3/291.625 (EVANSVILLE RCAG) WHEN EVANSVILLE APCH CTL CLSD.
2025/03/20,3738.5,A,NON-ATCT,GA,AJR,CORNELIA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 134.8/379.95 (MOUNT OGLETHORPE RCAG).
2025/03/20,2564.1,A,NON-ATCT,CO,AJZ,DELTA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTLSVC PRVDD BY DENVER ARTCC (ZDV) ON 127.1(GRAND MESA/A/ RCAG  & MONTROSE RCAG) 343.65 (MESA/A RCAG).
2025/03/20,50140.72,A,NON-ATCT,AK,AK15,NUIQSUT,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY ANCHORAGE ARTCC (ZAN) 134.4/370.9 (DEADHORSE RCAG).
2025/03/20,50548.81,H,NON-ATCT,AK,AK32,NUIQSUT,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC (ZAN) 119.4 (NUIQSUT RCAG)/370.9 (DEADHORSE RCAG)..
2025/03/20,50040.5,A,NON-ATCT,AK,AKA,ATKA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQ 126.4/254.3 (ADAK RCAG).
2025/03/20,50040.5,A,NON-ATCT,AK,AKA,ATKA,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY COLD BAY FSS ON FREQ 123.6.
2025/03/20,50020.0,A,NON-ATCT,AK,AKI,AKIAK,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 125.2/372.0 (BETHEL RCAG).
2025/03/20,50016.1,A,NON-ATCT,AK,AKK,AKHIOK,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC (ZAN) ON 125.1/281.4 (KODIAK RCAG).
2025/03/20,50016.1,A,NON-ATCT,AK,AKK,AKHIOK,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY KENAI FSS ON FREQ 122.6 (AKHIOK RCO).
2025/03/20,50416.0,A,ATCT,AK,AKN,KING SALMON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 124.8/354.0 (KING SALMON RCAG).
2025/03/20,50416.0,A,ATCT,AK,AKN,KING SALMON,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,FREQS 118.3 UNAVBL WHEN ATCT CLSD.
2025/03/20,2503.0,A,NON-ATCT,CO,AKO,AKRON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY DENVER ARTCC ON FREQS 133.95/317.55 (BRUSH/A/ RCAG).
2025/03/20,50032.0,A,NON-ATCT,AK,AKP,ANAKTUVUK PASS,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC FREQS 124.6/352.0 (BETTLES RCAG).
2025/03/20,50032.0,A,NON-ATCT,AK,AKP,ANAKTUVUK PASS,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY FAIRBANKS FSS ON FREQ 122.15 (ANAKTUVUK PASS RCO).
2025/03/20,17524.0,A,NON-ATCT,OH,AKR,AKRON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY CLEVELAND APCH (CLE) 0600-0100. APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 120.6/379.275 (MOUNT HOPE RCAG) 0100-0600.
2025/03/20,50420.01,A,NON-ATCT,AK,AKW,KLAWOCK,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 118.5/284.6 (ANNETTE ISLAND RCAG).
2025/03/20,50420.01,A,NON-ATCT,AK,AKW,KLAWOCK,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY KETCHIKAN FSS ON FREQS 122.25 (KLAWOCK RCO).
2025/03/20,155.32,H,NON-ATCT,AL,AL67,THEODORE,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 127.65/285.475 (MOBILE RCAG) WHEN MOBILE APCH CTL (MOB) CLSD.
2025/03/20,23305.0,A,NON-ATCT,TX,ALI,ALICE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,"APCH/DEP CTL SVC PRVDD BY HOUSTON ARTCC (ZHU) ON 128.15/350.3 (KINGSVILLE RCAG) WHEN, KINGSVILLE  APCH CTL (NQI) CLSD."
2025/03/20,14524.0,A,NON-ATCT,NM,ALM,ALAMOGORDO,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC (ZAB) ON FREQS 132.65/257.6 (ALAMOGORDO RCAG) WHEN HOLLOMAN APCH CTL (HMN) CLSD.
2025/03/20,4372.0,A,ATCT,IL,ALN,ALTON/ST LOUIS,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,ATCT OPERATED BY CONTRACT WITH MIDWEST ATC SERVICES INC.
2025/03/20,6402.0,A,ATCT-TRACON,IA,ALO,WATERLOO,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQ 118.9 (REMOTED FROM WATERLOO) WHEN WATERLOO APCH CTL CLSD.
2025/03/20,2510.0,A,NON-ATCT,CO,ALS,ALAMOSA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 128.375/379.95 (ALAMOSA RCAG).
2025/03/20,26450.0,A,ATCT,WA,ALW,WALLA WALLA,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,FREQ 121.5 NOT AVBL.
2025/03/20,26450.0,A,ATCT,WA,ALW,WALLA WALLA,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,"APCH/DEP CTL SVC PROVDD BY SEATTLE ARTCC (ZSE) ON 132.6/269.35 (YAKIMA RCAG), WHEN GEG APCH CLSD."
2025/03/20,116.0,A,NON-ATCT,AL,ALX,ALEXANDER CITY,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 120.45/298.850 (COLUMBUS RCAG) WHEN MONTGOMERY APCH CTL CLSD.
2025/03/20,23328.0,A,ATCT-TRACON,TX,AMA,AMARILLO,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC (ZAB) ON FREQS 127.85/285.475 (AMARILLO RCAG) WHEN AMARILLO APCH CTL (AMA) CLSD.
2025/03/20,3619.0,A,NON-ATCT,GA,AMG,ALMA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC ON FREQS 127.575/269.025 (ALMA RCAG).
2025/03/20,9515.1,A,NON-ATCT,MI,AMN,ALMA,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 126.75/348.75 (FLINT RCAG) WHEN GREAT LAKES APCH CTL CLSD.
2025/03/20,18663.8,A,NON-ATCT,OH,AMT,WEST UNION,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY INDIANAPOLIS ARTCC ON FREQS 135.575/290.5 (PORTSMOUTH RCAG).
2025/03/20,50034.0,A,ATCT,AK,ANC,ANCHORAGE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,ASSC IN USE. OPERATE TRANSPONDERS WITH ALTITUDE REPORTING MODE AND ADS-B (IF EQUIPPED) ENABLED ON ALL AIRPORT SURFACES.
2025/03/20,22102.0,A,NON-ATCT,SC,AND,ANDERSON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 127.5/316.05 (ATHENS RCAG) WHEN APCH CTL CLSD.
2025/03/20,10827.2,A,ATCT,MN,ANE,MINNEAPOLIS,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,MINNEAPOLIS APCH PROVIDES CD ON 121.85 WHEN ANOKA CO-BLAINE ATCT CLSD.
2025/03/20,50038.0,A,NON-ATCT,AK,ANI,ANIAK,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 118.15/251.05 (ANIAK RCAG).
2025/03/20,50038.0,A,NON-ATCT,AK,ANI,ANIAK,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,CLEARANCE DELIVERY PRVDD BY ANCHORAGE ARTCC ON FREQ 118.15(ANIAK RCAG).
2025/03/20,10328.0,A,NON-ATCT,MI,ANJ,SAULT STE MARIE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY TORONTO ARTCC ON FREQS 132.65/344.5 (SAULT ENROUTE).
2025/03/20,10328.0,A,NON-ATCT,MI,ANJ,SAULT STE MARIE,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP SVC PRVDD BY SAULT STE MARIE ONTARIO ON FREQS 118.8/236.6.
2025/03/20,2719.0,A,NON-ATCT,CO,ANK,SALIDA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 128.375/379.95 (PUEBLO RCAG).
2025/03/20,2719.0,A,NON-ATCT,CO,ANK,SALIDA,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 119.85/363.15 (DENVER/B/ RCAG).
2025/03/20,50039.1,A,NON-ATCT,AK,ANV,ANVIK,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 135.7/335.5 (UNALAKLEET RCAG).
2025/03/20,50039.1,A,NON-ATCT,AK,ANV,ANVIK,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY KENAI FSS ON FREQ 122.4 (ANVIK RCO).
2025/03/20,12591.0,A,NON-ATCT,NE,ANW,AINSWORTH,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQ 127.95/338.2 (AINSWORTH RCAG).
2025/03/20,4138.0,A,NON-ATCT,ID,AOC,ARCO,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON FREQS 128.35/239.25 (BLACKFOOT RCAG).
2025/03/20,19685.0,A,NON-ATCT,PA,AOO,ALTOONA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 124.4/299.2 (ALTOONA RCAG) WHEN JOHNSTOWN APCH CTL CLSD.
2025/03/20,2572.0,A,ATCT,CO,APA,DENVER,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,FREQ 121.5 NOT AVBL.
2025/03/20,2572.0,A,ATCT,CO,APA,DENVER,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,ADVISE GROUND CONTROL WHEN READY FOR DEPARTURE. GROUND CONTROL WILL ADVISE WHEN TO MONITOR THE TOWER FREQUENCY.
2025/03/20,2572.0,A,ATCT,CO,APA,DENVER,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,COMMUNICATIONS PRVDD BY DENVER RADIO ON FREQ 122.2 (DENVER RCO).
2025/03/20,1933.0,A,ATCT,CA,APC,NAPA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY OAKLAND ARTCC (ZOA) ON FREQ 127.8/353.5 (MOUNT TAMALPAIS RCAG).
2025/03/20,3379.0,A,ATCT,FL,APF,NAPLES,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MIAMI ARTCC ON FREQS 134.75/322.5 (FORT MYERS RCAG) WHEN FORT MYERS APCH CTL CLSD.
2025/03/20,3379.0,A,ATCT,FL,APF,NAPLES,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,WHEN ATCT CLSD CLNC DEL 124.125  MONITORED BY FORT MYERS APCH CTL.
2025/03/20,9518.0,A,ATCT-RAPCON,MI,APN,ALPENA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 125.475/269.45 (ALPENA RCAG) WHEN ALPENA APCH CTL CLSD.
2025/03/20,23029.5,A,NON-ATCT,TN,APT,JASPER,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 132.05/354.025 (CHATTANOOGA RCAG) WHEN CHATTANOOGA APCH CTL CLSD.
2025/03/20,1248.1,A,NON-ATCT,CA,APV,APPLE VALLEY,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,COMMUNICATIONS PRVDD BY RIVERSIDE RADIO ON FREQ 122.3 (BARSTOW RCO).
2025/03/20,50623.4,A,NON-ATCT,AK,AQH,QUINHAGAK,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,COMMUNICATIONS PRVDD BY KENAI FSS ON FREQ 122.1 (QUINHAGAK RCO).
2025/03/20,50623.4,A,NON-ATCT,AK,AQH,QUINHAGAK,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 125.2/372.0 (BETHEL RCAG).
2025/03/20,24228.0,A,NON-ATCT,TX,AQO,LLANO,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 132.35/317.5 (LOMETA RCAG).
2025/03/20,10518.0,A,NON-ATCT,MN,AQP,APPLETON,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY PRINCETON RADIO ON FREQ 122.4 (MONTEVIDEO RCO).
2025/03/20,10518.0,A,NON-ATCT,MN,AQP,APPLETON,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC (ZMP) ON FREQS 127.1/290.2 (REDWOOD FALLS RCAG).
2025/03/20,50548.8,A,NON-ATCT,AK,AQT,NUIQSUT,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQ 119.4 (NUIQSUT RCAG).
2025/03/20,50548.8,A,NON-ATCT,AK,AQT,NUIQSUT,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY DEADHORSE FSS ON FREQ 122.5 (NUIQSUT RCO).
2025/03/20,9127.0,A,NON-ATCT,MA,AQW,NORTH ADAMS,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ALBANY (ALB) APCH CTL 132.8/307.2.
2025/03/20,22099.1,A,NON-ATCT,SC,AQX,ALLENDALE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC ON FREQS 132.925/363.2 (MILLEN RCAG).
2025/03/20,1056.11,H,NON-ATCT,AR,AR62,LITTLE ROCK,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY LITTLE ROCK APCH CTL  (LIT) ON 119.5/306.2.
2025/03/20,7670.0,A,ATCT,LA,ARA,NEW IBERIA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 126.35/338.25 (LAFAYETTE RCAG) WHEN LAFAYETTE (LFT) APCH CTL CLSD.
2025/03/20,50039.8,A,NON-ATCT,AK,ARC,ARCTIC VILLAGE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 135.0/225.4 (FORT YUKON RCAG).
2025/03/20,50039.8,A,NON-ATCT,AK,ARC,ARCTIC VILLAGE,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY FAIRBANKS FSS ON FREQ 122.05 (FORT YUKON RCO).
2025/03/20,1197.0,A,NON-ATCT,AR,ARG,WALNUT RIDGE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 120.075/289.4 (WALNUT RIDGE RCAG).
2025/03/20,25016.11,A,NON-ATCT,TX,ARM,WHARTON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 128.6/360.8 (PALACIOS RCAG).
2025/03/20,4506.0,A,ATCT,IL,ARR,CHICAGO/AURORA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,EMERG FREQ 121.5 NOT AVBL AT TWR.
2025/03/20,27393.1,A,NON-ATCT,WI,ARV,MINOCQUA-WOODRUFF,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 133.65/281.5 (RHINELANDER RCAG).
2025/03/20,22123.1,A,NON-ATCT,SC,ARW,BEAUFORT,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC (SAVANNAH RCAG) ON FREQS 132.925/363.2 WHEN BEAUFORT APCH CTL CLSD.
2025/03/20,2517.0,A,ATCT-TRACON,CO,ASE,ASPEN,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 119.85/363.15 (ASPEN RCAG) WHEN ASPEN APCH CTL (ASE) CLSD.
2025/03/20,2517.0,A,ATCT-TRACON,CO,ASE,ASPEN,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,PRIMARY RADAR NOT AVBL. RADAR TFC ADVISORIES & SVCS AVBL FOR TRANSPONDER EQUIPPED ACFT ONLY.
2025/03/20,2517.0,A,ATCT-TRACON,CO,ASE,ASPEN,US,4,ARPT_CTL_REMARK,ATC_REMARK,4,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQ 128.65/282.2 (KREMMLING RCAG - FOR MMARY STAR.
2025/03/20,2517.0,A,ATCT-TRACON,CO,ASE,ASPEN,US,5,ARPT_CTL_REMARK,ATC_REMARK,5,APCH/DEP CTL SVC PRVVD BY DENVER ARTCC (ZDV) ON 127.1/343.65 (MONTROSE RCAG) - FOR LOYYD STAR.
2025/03/20,1176.0,A,ATCT,AR,ASG,SPRINGDALE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 126.1/269.0 (FAYETTEVILLE RCAG) WHEN RAZORBACK APCH CTL CLSD.
2025/03/20,13350.0,A,ATCT,NH,ASH,NASHUA,US,TA11,TWR_AIRPORT,TWR_OPERATOR_CODE,1,ATCT LEASED TO CITY OF NASHUA & OPRD BY MID-WEST ATC SVCS INC.
2025/03/20,16499.3,A,NON-ATCT,NC,ASJ,AHOSKIE,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP SVC PRVDD BY WASHINGTON ARTCC (ZDC) ON 123.85/279.65 (NEW BERN RCAG).
2025/03/20,19354.0,A,NON-ATCT,OR,AST,ASTORIA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,COMMUNICATIONS PRVDD BY MCMINNVILLE RADIO ON FREQ 122.3 (ASTORIA RCO).
2025/03/20,19354.0,A,NON-ATCT,OR,AST,ASTORIA,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP CTL SVC PRVDD BY SEATTLE ARTCC (ZSE)  ON FREQS 124.2/317.6 (NASSEL RCAG).
2025/03/20,19354.0,A,NON-ATCT,OR,AST,ASTORIA,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,USCG AVAILABLE ON 345.0
2025/03/20,5738.0,A,NON-ATCT,IN,ASW,WARSAW,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH CTL SECTORIZATION BASED UPON FORT WAYNE RWY USAGE.
2025/03/20,27020.0,A,NON-ATCT,WI,ASX,ASHLAND,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 126.45/276.4(HAYWARD RCAG).
2025/03/20,23366.0,A,NON-ATCT,TX,ATA,ATLANTA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 123.925/269.475 (TEXARKANA RCAG).
2025/03/20,50044.5,A,NON-ATCT,AK,ATK,ATQASUK,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 135.3/239.25 (BARROW RCAG).
2025/03/20,3640.0,A,ATCT,GA,ATL,ATLANTA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,THE FOLLOWING FREQS USED FOR RAMP SVC: RAMP NR 1 131.45; RAMP NR 2 131.85; RAMP NR 3 129.27; RAMP NR 4 129.37; RAMP NR 5 131.25.
2025/03/20,3640.0,A,ATCT,GA,ATL,ATLANTA,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,ARR ATIS PHONE 404-763-7988.
2025/03/20,3640.0,A,ATCT,GA,ATL,ATLANTA,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,ASDE-X IN USE. OPERATE TRANSPONDERS WITH ALTITUDE REPORTING MODE AND ADS-B (IF EQUIPPED) ENABLED ON ALL AIRPORT SURFACES.
2025/03/20,14542.0,A,NON-ATCT,NM,ATS,ARTESIA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC ON FREQS 132.65/257.6 (ROSWELL RCAG) WHEN ROSWELL APCH CTL CLSD.
2025/03/20,27013.1,A,ATCT,WI,ATW,APPLETON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC (ZMP) ON FREQS 124.4/317.7 (MOSINEE RCAG) WHEN GREEN BAY APCH CLSD.
2025/03/20,22822.0,A,NON-ATCT,SD,ATY,WATERTOWN,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 128.5/306.2 (WATERTOWN RCAG).
2025/03/20,7819.0,A,NON-ATCT,ME,AUG,AUGUSTA,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 128.2/263.05 (112-292) (WATERBORO RCAG); FREQS 120.25/290.50 (293-111) (BANGOR RCAG) WHEN PORTLAND APCH CTL CLSD.
2025/03/20,12623.1,A,NON-ATCT,NE,AUH,AURORA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 119.4/278.8 (HASTINGS RCAG).
2025/03/20,10524.0,A,NON-ATCT,MN,AUM,AUSTIN,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 132.35/307.3 (ROCHESTER RCAG) WHEN ROCHESTER APCH CTL CLSD.
2025/03/20,146.0,A,ATCT,AL,AUO,AUBURN,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP SVC PRVDD BY ATLANTA LARGE TRACON 125.5 (0515-2200) OTHER TIMES ATLANTA ARTCC 120.45/298.850 (COLUMBUS RCAG).
2025/03/20,23369.0,A,ATCT-TRACON,TX,AUS,AUSTIN,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,SAID IN USE. OPERATE TRANSPONDERS WITH ALTITUDE REPORTING MODE AND ADS-B (IF EQUIPPED) ENABLED ON ALL AIRPORT SURFACES.
2025/03/20,27667.0,A,NON-ATCT,WI,AUW,WAUSAU,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 124.4/317.7 (MOSINEE RCAG).
